GeoName,Quarter,Year,Date,Real GDP,Personal Income,Population,Real GDP per Capita,Personal Income per Capita
Montana,4,2018,2018-03-31,46137.4,51662.0,1065295,0.04330950581763737,0.04849548716552692
Montana,1,2019,2019-03-31,46603.2,52896.5,1067097,0.043672880722183643,0.04957047016344344
Montana,2,2019,2019-06-30,46706.8,53289.4,1069029,0.04369086339098378,0.04984841384097157
Montana,3,2019,2019-09-30,46877.2,53907.3,1071696,0.043741135545901075,0.05030092488914767
Montana,4,2019,2019-03-31,46965.0,54357.0,1074735,0.04369914444025737,0.05057711901073288
Montana,1,2020,2020-03-31,47879.4,55412.3,1077213,0.0444474769613809,0.05144043007278969
Montana,2,2020,2020-06-30,43493.8,61077.5,1079466,0.04029195917240562,0.05658121700915082
Montana,3,2020,2020-09-30,46515.5,56619.6,1082001,0.04299025601639925,0.0523286022841014
Montana,4,2020,2020-03-31,46743.7,57531.2,1084745,0.043091878736477233,0.05303661229136802
Montana,1,2021,2021-03-31,48005.1,64958.5,1086888,0.044167476317707066,0.05976558762264373
Montana,2,2021,2021-06-30,48650.4,60490.5,1089268,0.044663388624287134,0.055533165391804404
Nebraska,1,2010,2010-03-31,95415.0,73390.9,1824284,0.05230271163919653,0.04022997515737681
Nebraska,2,2010,2010-06-30,97621.2,75318.1,1827929,0.05340535655378299,0.04120406208337414
Nebraska,3,2010,2010-09-30,98262.4,76138.1,1831303,0.05365709552160401,0.04157591616461066
Nebraska,4,2010,2010-03-31,98566.0,77111.2,1834406,0.05373183471924972,0.04203605962911155
Nebraska,1,2011,2011-03-31,102166.3,83017.7,1836832,0.05562092777129318,0.04519613116496228
Nebraska,2,2011,2011-06-30,102142.4,83770.0,1839418,0.055529738210673155,0.045541578912460356
Nebraska,3,2011,2011-09-30,101617.6,84622.4,1842729,0.05514516784616729,0.04592232498647386
Nebraska,4,2011,2011-03-31,104423.2,85436.4,1846170,0.05656207174853887,0.04627764507060563
Nebraska,1,2012,2012-03-31,102270.5,85966.6,1849093,0.05530846744863563,0.0464912256982207
Nebraska,2,2012,2012-06-30,103657.7,87009.1,1852046,0.05596929017961757,0.046979988617993296
Nebraska,3,2012,2012-09-30,102398.1,85664.4,1855590,0.055183580424555,0.04616558614780204
Nebraska,4,2012,2012-03-31,102577.4,88376.9,1859011,0.055178479309697465,0.04753974021670662
Nebraska,1,2013,2013-03-31,105109.8,87496.6,1861479,0.05646574578601209,0.04700380718772546
Nebraska,2,2013,2013-06-30,104500.3,87591.5,1864178,0.056057039617461425,0.04698666114501941
Nebraska,3,2013,2013-09-30,104822.1,87583.1,1867790,0.05612092365844126,0.0468912993430739
Nebraska,4,2013,2013-03-31,104287.9,86923.6,1871667,0.05571925988971328,0.046441808291752755
Nebraska,1,2014,2014-03-31,106608.4,90095.3,1874850,0.056862362322319115,0.0480546710403499
Nebraska,2,2014,2014-06-30,108198.2,92639.9,1878137,0.05760932242962041,0.04932542194738722
Nebraska,3,2014,2014-09-30,108136.7,92865.2,1881827,0.05746367758566542,0.049348425758584606
Nebraska,4,2014,2014-03-31,108803.7,94495.8,1885254,0.05771301904146603,0.050123643816695256
Nebraska,1,2015,2015-03-31,110248.8,95539.8,1887776,0.05840142050751784,0.05060971216924042
Nebraska,2,2015,2015-06-30,111564.3,96271.7,1890491,0.05901339916455566,0.050924177898757514
Nebraska,3,2015,2015-09-30,111970.3,96909.1,1894119,0.0591147124335905,0.05116315289588458
Nebraska,4,2015,2015-03-31,111822.4,96408.0,1898007,0.05891569419923109,0.050794333213734194
Nebraska,1,2016,2016-03-31,111063.2,94870.3,1901182,0.05841797366059641,0.049900693358131944
Nebraska,2,2016,2016-06-30,111834.3,94661.7,1904576,0.05871873844887261,0.04970224343895964
Nebraska,3,2016,2016-09-30,113186.5,94816.2,1908078,0.05931963997278937,0.04969199372352703
Nebraska,4,2016,2016-03-31,114362.1,95003.9,1911079,0.059841639199635394,0.04971217830346102
Nebraska,1,2017,2017-03-31,112878.2,95102.1,1913278,0.058997281106038954,0.04970636781481834
Nebraska,2,2017,2017-06-30,114223.7,96415.1,1915573,0.059628998738236544,0.05033225045456373
Nebraska,3,2017,2017-09-30,114451.0,97436.4,1918327,0.059661882463208825,0.05079238315469677
Nebraska,4,2017,2017-03-31,116370.6,99494.4,1920816,0.06058393932578655,0.05179798585601119
Nebraska,1,2018,2018-03-31,117074.3,99402.0,1922397,0.060900167863349765,0.051707321640639264
Nebraska,2,2018,2018-06-30,116373.0,100037.7,1924336,0.06047436622294651,0.0519855680089132
Nebraska,3,2018,2018-09-30,116596.7,101278.8,1926651,0.06051781043894301,0.05256727866126247
Nebraska,4,2018,2018-03-31,117573.5,104098.1,1928729,0.06095905645635027,0.053972382849016114
Nebraska,1,2019,2019-03-31,117088.0,103419.4,1930032,0.06066635164598307,0.053584292902915595
Nebraska,2,2019,2019-06-30,117608.1,103193.4,1931587,0.060886773414813834,0.05342415329985136
Nebraska,3,2019,2019-09-30,118729.9,105189.2,1933665,0.06140148371098406,0.05439887467580992
Nebraska,4,2019,2019-03-31,119720.0,105918.8,1935663,0.06184960915200632,0.054719649029815624
Nebraska,1,2020,2020-03-31,120272.4,108001.4,1936742,0.062100372687740546,0.05576447456604958
Nebraska,2,2020,2020-06-30,109678.1,115110.9,1937348,0.05661249295428596,0.05941673875834388
Nebraska,3,2020,2020-09-30,118677.1,109415.5,1938407,0.06122403602545802,0.056446092074574634
Nebraska,4,2020,2020-03-31,122032.1,113652.3,1939875,0.06290719762871319,0.05858743475739416
Nebraska,1,2021,2021-03-31,123932.3,124839.3,1940334,0.06387163240967793,0.06433907770517859
Nebraska,2,2021,2021-06-30,124817.8,118971.0,1941133,0.06430151875219266,0.06128946342162026
Nevada,1,2010,2010-03-31,127340.9,99220.2,2698408,0.04719112157983522,0.036769902846419074
Nevada,2,2010,2010-06-30,129455.6,101216.4,2701535,0.04791927552298971,0.037466255295600465
Nevada,3,2010,2010-09-30,131024.2,102177.3,2704257,0.04845109026250094,0.037783871873124486
Nevada,4,2010,2010-03-31,131492.8,102614.2,2707367,0.048568516939151575,0.03790184337771717
Nevada,1,2011,2011-03-31,129875.6,104350.0,2709595,0.0479317388761051,0.038511290432703044
Nevada,2,2011,2011-06-30,131865.7,105183.3,2711769,0.04862718764024517,0.03878770647499843
Nevada,3,2011,2011-09-30,130521.4,105331.7,2717440,0.04803101448422044,0.038761370996231746
Nevada,4,2011,2011-03-31,130528.7,105556.5,2725740,0.047887436072406024,0.03872581390741597
Nevada,1,2012,2012-03-31,130239.5,107915.9,2733323,0.04764877769659861,0.03948157608888521
Nevada,2,2012,2012-06-30,129619.7,108874.9,2740745,0.047293600827512224,0.03972456394155603
Nevada,3,2012,2012-09-30,129255.3,108201.8,2749278,0.04701427065578672,0.03935644194584906
Nevada,4,2012,2012-03-31,128137.1,112397.0,2758018,0.04645984906552459,0.04075281597146937
Nevada,1,2013,2013-03-31,129895.5,108448.7,2765446,0.04697090451232821,0.03921562742501571
Nevada,2,2013,2013-06-30,128798.7,109294.1,2772897,0.04644914686697703,0.03941513153932512
Nevada,3,2013,2013-09-30,129452.1,110246.0,2782571,0.046522478671703255,0.03962019297980177
Nevada,4,2013,2013-03-31,130737.3,111493.3,2793671,0.04679767231001789,0.03990924486097325
Nevada,1,2014,2014-03-31,130015.2,113685.9,2803736,0.0463721263342911,0.04054800451968373
Nevada,2,2014,2014-06-30,130135.1,116214.1,2813719,0.0462502119081543,0.041302667395002844
Nevada,3,2014,2014-09-30,130961.5,118344.0,2825704,0.04634650338464326,0.04188124446155719
Nevada,4,2014,2014-03-31,132477.6,121244.9,2838765,0.04666733597180464,0.04271043922269015
Nevada,1,2015,2015-03-31,134062.0,124839.9,2850546,0.04703028823250002,0.043795083468219774
Nevada,2,2015,2015-06-30,136171.9,126882.5,2862368,0.047573163199141406,0.04432780830417333
Nevada,3,2015,2015-09-30,137033.7,127509.7,2875344,0.04765819324574729,0.04434589391738867
Nevada,4,2015,2015-03-31,138121.9,129235.8,2888601,0.047816191990517204,0.044739927736644834
Nevada,1,2016,2016-03-31,139795.9,130295.9,2900823,0.048191806256362414,0.04491687359070167
Nevada,2,2016,2016-06-30,139112.2,131232.8,2913130,0.04775351597765977,0.04504872765719346
Nevada,3,2016,2016-09-30,139709.6,132621.1,2926594,0.0477379506689346,0.045315851805887666
Nevada,4,2016,2016-03-31,141707.1,134083.7,2940411,0.04819295669891046,0.04560032594082936
Nevada,1,2017,2017-03-31,144846.4,138208.2,2953017,0.04905031024203382,0.04680237194706296
Nevada,2,2017,2017-06-30,145086.5,139829.7,2965491,0.04892495037078177,0.0471522928243586
Nevada,3,2017,2017-09-30,146013.5,141138.8,2979910,0.048999298636536,0.047363443862398526
Nevada,4,2017,2017-03-31,146853.3,142890.2,2995204,0.04902948179823478,0.04770633319132854
Nevada,1,2018,2018-03-31,149486.7,147028.5,3009173,0.04967700427991346,0.04886010209449573
Nevada,2,2018,2018-06-30,150682.2,148623.1,3023352,0.04983944972335342,0.049158384468629523
Nevada,3,2018,2018-09-30,151095.3,150857.5,3038705,0.04972358290785055,0.04964532588717891
Nevada,4,2018,2018-03-31,151582.4,152647.7,3054305,0.04962909729054564,0.04997788367566435
Nevada,1,2019,2019-03-31,155886.5,157066.7,3068652,0.050799667085091434,0.051184265925233625
Nevada,2,2019,2019-06-30,156610.3,158417.9,3083172,0.050795187553597396,0.05138146687891561
Nevada,3,2019,2019-09-30,157544.5,159380.5,3097568,0.050860707496978276,0.051453430562299195
Nevada,4,2019,2019-03-31,157274.0,160830.4,3110786,0.05055764041628064,0.05170088845712948
Nevada,1,2020,2020-03-31,154831.1,162709.6,3122643,0.049583349745712206,0.05210637271055321
Nevada,2,2020,2020-06-30,132862.6,177634.7,3133273,0.042403773945008945,0.0566930171740541
Nevada,3,2020,2020-09-30,145872.5,168127.1,3144432,0.04639073129900726,0.05346819393772866
Nevada,4,2020,2020-03-31,147310.1,165877.6,3156432,0.04666981579200819,0.052552248868342484
Nevada,1,2021,2021-03-31,149542.2,189060.8,3167315,0.0472141861482044,0.059691189540667725
Nevada,2,2021,2021-06-30,153028.4,176647.4,3178410,0.04814621147051513,0.05557728549809496
New Hampshire,1,2010,2010-03-31,65817.6,60404.0,1316570,0.04999172091115551,0.04587982408835079
New Hampshire,2,2010,2010-06-30,67533.6,62110.2,1316620,0.05129315975756103,0.04717397578648357
New Hampshire,3,2010,2010-09-30,67586.5,62660.0,1317455,0.05130080344300185,0.047561396783950875
New Hampshire,4,2010,2010-03-31,67565.3,62954.7,1318542,0.05124243292970569,0.047745691832342084
New Hampshire,1,2011,2011-03-31,66603.4,63813.5,1319176,0.05048863836212908,0.04837375755774817
New Hampshire,2,2011,2011-06-30,67646.0,64934.4,1319939,0.05124933803759113,0.04919500067806164
New Hampshire,3,2011,2011-09-30,67362.6,65352.4,1321108,0.05098947247310591,0.04946787090835874
New Hampshire,4,2011,2011-03-31,68624.6,65680.7,1322312,0.051897434191023,0.049671106365214865
New Hampshire,1,2012,2012-03-31,67891.7,66733.6,1323196,0.051308876387171666,0.05043364701827999
New Hampshire,2,2012,2012-06-30,68192.7,67368.5,1324114,0.05150062607902341,0.05087817212113156
New Hampshire,3,2012,2012-09-30,68676.6,67436.2,1325232,0.05182232243109131,0.05088633537373079
New Hampshire,4,2012,2012-03-31,69231.4,69882.6,1326141,0.052205157671770946,0.05269620651197724
New Hampshire,1,2013,2013-03-31,69131.8,67024.3,1326389,0.05212030558154508,0.05053140519108648
New Hampshire,2,2013,2013-06-30,68813.7,67597.7,1326867,0.05186179172441548,0.05094534719757142
New Hampshire,3,2013,2013-09-30,69085.7,67845.8,1328276,0.05201155482746055,0.05107808919230642
New Hampshire,4,2013,2013-03-31,69289.9,68347.0,1330249,0.052087917374867405,0.051379102709342386
New Hampshire,1,2014,2014-03-31,68741.5,68815.9,1331754,0.051617265651163806,0.051673131824646286
New Hampshire,2,2014,2014-06-30,70257.8,70260.5,1333340,0.05269308653456733,0.05269511152444238
New Hampshire,3,2014,2014-09-30,70198.3,70643.4,1334897,0.05258705353296921,0.05292048749828638
New Hampshire,4,2014,2014-03-31,71657.2,72285.1,1335970,0.05363683316242131,0.05410682874615448
New Hampshire,1,2015,2015-03-31,70546.3,71950.2,1336417,0.05278764038470029,0.05383813585130988
New Hampshire,2,2015,2015-06-30,71998.9,73268.4,1337025,0.0538500775976515,0.054799573680372464
New Hampshire,3,2015,2015-09-30,72008.4,73572.3,1338430,0.053800647026740284,0.054969105593867446
New Hampshire,4,2015,2015-03-31,73616.1,75107.3,1340154,0.05493107508540064,0.05604378302792067
New Hampshire,1,2016,2016-03-31,73353.7,75166.3,1341420,0.05468361885166465,0.05603487349226939
New Hampshire,2,2016,2016-06-30,73237.7,75661.9,1342834,0.05453965270465299,0.05634493913618511
New Hampshire,3,2016,2016-09-30,73513.0,76392.1,1344721,0.054667845597711345,0.05680888451953975
New Hampshire,4,2016,2016-03-31,74184.3,77148.9,1346634,0.05508868779490196,0.057290176840923364
New Hampshire,1,2017,2017-03-31,73693.6,78111.5,1348016,0.05466819384933117,0.05794552883645298
New Hampshire,2,2017,2017-06-30,73928.0,78860.0,1349470,0.05478298887711472,0.05843775704535855
New Hampshire,3,2017,2017-09-30,73813.1,79678.4,1351167,0.05462914650816665,0.0589700606956801
New Hampshire,4,2017,2017-03-31,74994.6,80912.5,1352552,0.05544674067984078,0.05982209926124837
New Hampshire,1,2018,2018-03-31,74740.5,81875.5,1353331,0.05522706566242848,0.060499242240072824
New Hampshire,2,2018,2018-06-30,75704.0,82762.2,1354375,0.05589589293954776,0.06110730041532072
New Hampshire,3,2018,2018-09-30,75915.6,83790.7,1355961,0.05598656598530489,0.061794328892940134
New Hampshire,4,2018,2018-03-31,75778.3,84215.8,1357615,0.05581722358695212,0.062032166704109784
New Hampshire,1,2019,2019-03-31,76565.9,86126.3,1358702,0.05635223912233882,0.06338866064817746
New Hampshire,2,2019,2019-06-30,76838.6,86506.0,1359995,0.0564991783058026,0.06360758679259851
New Hampshire,3,2019,2019-09-30,77321.3,86847.4,1361811,0.056778290085775486,0.06377346048754196
New Hampshire,4,2019,2019-03-31,77780.3,87710.4,1363723,0.057035263026289064,0.06431687373462205
New Hampshire,1,2020,2020-03-31,78447.3,89481.4,1364948,0.05747273888822139,0.0655566365898188
New Hampshire,2,2020,2020-06-30,70141.5,94650.5,1365849,0.05135377336733416,0.06929792385541886
New Hampshire,3,2020,2020-09-30,76292.4,90956.8,1366952,0.05581205484903639,0.06653986387232325
New Hampshire,4,2020,2020-03-31,77291.3,91603.6,1368179,0.056492096428902946,0.06695293525189322
New Hampshire,1,2021,2021-03-31,77761.9,99840.5,1368893,0.05680641218853482,0.0729352111523691
New Hampshire,2,2021,2021-06-30,78835.9,93328.0,1369930,0.0575473929324856,0.06812610863328783
New Jersey,1,2010,2010-03-31,513801.9,445079.4,8787018,0.058472840274140785,0.050651927650540836
New Jersey,2,2010,2010-06-30,513224.9,449431.7,8795569,0.05835039211221014,0.05109751284993615
New Jersey,3,2010,2010-09-30,515724.7,451772.7,8804548,0.05857480702019002,0.051311288211501604
New Jersey,4,2010,2010-03-31,512920.3,453424.4,8813335,0.058198207602456954,0.051447539438816296
New Jersey,1,2011,2011-03-31,503916.8,464813.2,8819066,0.05713947486048976,0.05270549058142892
New Jersey,2,2011,2011-06-30,506948.3,468313.1,8824778,0.05744601167304152,0.05306797519439015
New Jersey,3,2011,2011-09-30,506070.4,472558.4,8831883,0.05730039675570884,0.053505962431793994
New Jersey,4,2011,2011-03-31,513480.5,474347.7,8837437,0.058102875301968206,0.05367480413155987
New Jersey,1,2012,2012-03-31,518159.0,482710.3,8840690,0.05861069667639064,0.0546009757156964
New Jersey,2,2012,2012-06-30,516381.9,484616.7,8843519,0.05839099797263963,0.05479907941623691
New Jersey,3,2012,2012-09-30,520562.4,485208.2,8849071,0.05882678532017655,0.054831541073633604
New Jersey,4,2012,2012-03-31,513680.1,497575.4,8854252,0.05801507569470577,0.05619620945959072
New Jersey,1,2013,2013-03-31,526767.2,487609.8,8855019,0.05948798077113104,0.05506592363042925
New Jersey,2,2013,2013-06-30,522309.0,491490.4,8856121,0.058977175221521926,0.05549725438484863
New Jersey,3,2013,2013-09-30,522143.4,492748.0,8860153,0.05893164598850607,0.05561393804373355
New Jersey,4,2013,2013-03-31,523683.7,498104.7,8864331,0.05907763372103321,0.05619202396661407
New Jersey,1,2014,2014-03-31,519694.3,506778.8,8865269,0.058621379678383136,0.057164514692109175
New Jersey,2,2014,2014-06-30,522217.4,512327.1,8866121,0.0589003240537773,0.057784808034990726
New Jersey,3,2014,2014-09-30,523532.0,518437.2,8869488,0.05902618054165021,0.058451761815338156
New Jersey,4,2014,2014-03-31,523222.2,524517.2,8872312,0.0589724752691294,0.059118434969374384
New Jersey,1,2015,2015-03-31,527694.4,531750.3,8870946,0.059485696339488484,0.05994290800552726
New Jersey,2,2015,2015-06-30,530518.1,535482.5,8869932,0.05981084184185403,0.060370530461789335
New Jersey,3,2015,2015-09-30,531457.6,539928.8,8872056,0.05990241720746577,0.06085723534657582
New Jersey,4,2015,2015-03-31,530144.9,541261.9,8874358,0.059738958018146215,0.060991668355051716
New Jersey,1,2016,2016-03-31,534308.1,546672.5,8873478,0.060214055864002816,0.06160746665512666
New Jersey,2,2016,2016-06-30,533996.9,548872.6,8872947,0.06018258646197256,0.06185910949315937
New Jersey,3,2016,2016-09-30,535848.1,553938.6,8876874,0.06036450444154102,0.06240244031851753
New Jersey,4,2016,2016-03-31,536068.0,558721.8,8882461,0.06035129228262302,0.06290168907018
New Jersey,1,2017,2017-03-31,532765.5,562695.5,8884393,0.05996644903033893,0.06333527794189203
New Jersey,2,2017,2017-06-30,534849.0,568878.0,8886104,0.0601893698295676,0.06401883210009696
New Jersey,3,2017,2017-09-30,537775.2,575210.0,8890054,0.060491781039800206,0.06470264410092447
New Jersey,4,2017,2017-03-31,542790.6,583146.2,8892771,0.061037285228642456,0.06557530830378967
New Jersey,1,2018,2018-03-31,542766.6,587744.2,8891455,0.06104361996995992,0.06610213963856308
New Jersey,2,2018,2018-06-30,547695.9,592997.8,8890988,0.061601241616792195,0.06669650212102413
New Jersey,3,2018,2018-09-30,551440.6,600898.7,8893075,0.06200786567076067,0.06756928284086212
New Jersey,4,2018,2018-03-31,558355.0,606379.5,8894619,0.06277447072212987,0.0681737463965573
New Jersey,1,2019,2019-03-31,555137.4,613281.5,8892434,0.06242805962911842,0.06896666312058093
New Jersey,2,2019,2019-06-30,560023.9,616710.5,8890986,0.06298782834659733,0.06936356665053797
New Jersey,3,2019,2019-09-30,564799.4,620234.3,8892789,0.06351206578723503,0.06974575692732618
New Jersey,4,2019,2019-03-31,567410.5,626036.8,8894656,0.0637922928104246,0.0703834752012894
New Jersey,1,2020,2020-03-31,555210.3,626557.9,8892331,0.06243698080964373,0.07046047881033668
New Jersey,2,2020,2020-06-30,502102.3,670177.6,8886338,0.056502723619110594,0.07541662268529511
New Jersey,3,2020,2020-09-30,539546.7,657270.4,8880858,0.060753893373815905,0.07400978599139858
New Jersey,4,2020,2020-03-31,546320.1,655989.7,8876834,0.06154447633018709,0.07389906130947137
New Jersey,1,2021,2021-03-31,556834.0,716082.0,8870833,0.06277133162128067,0.08072319702106893
New Jersey,2,2021,2021-06-30,565519.9,684373.7,8865730,0.06378717826958412,0.07719315837500126
New Mexico,1,2010,2010-03-31,86859.0,68075.6,2055731,0.04225212345389547,0.03311503304663889
New Mexico,2,2010,2010-06-30,86955.2,69183.8,2061862,0.04217314252845244,0.033554039989097235
New Mexico,3,2010,2010-09-30,87348.8,70167.1,2067033,0.042258057805559954,0.03394580541287923
New Mexico,4,2010,2010-03-31,89277.9,71002.5,2071522,0.043097732005742635,0.03427552302123753
New Mexico,1,2011,2011-03-31,86222.1,72121.5,2075194,0.041548934702008586,0.03475410009859319
New Mexico,2,2011,2011-06-30,87445.4,72591.4,2078732,0.042066702201149546,0.03492099991725725
New Mexico,3,2011,2011-09-30,87719.9,73310.1,2081957,0.0421333870007882,0.035212110528699686
New Mexico,4,2011,2011-03-31,88984.3,73847.8,2084135,0.042696034565899044,0.035433309262595754
New Mexico,1,2012,2012-03-31,88267.5,74218.8,2085618,0.042321988015063164,0.03558599897008944
New Mexico,2,2012,2012-06-30,89160.0,75000.7,2086893,0.04272380040567485,0.03593892930782747
New Mexico,3,2012,2012-09-30,87783.9,74287.9,2088861,0.04202476852217548,0.03556383119795908
New Mexico,4,2012,2012-03-31,86489.5,75394.0,2090696,0.04136875949444587,0.03606167515506798
New Mexico,1,2013,2013-03-31,86851.0,73208.5,2091472,0.04152625519251513,0.03500333736239357
New Mexico,2,2013,2013-06-30,86596.7,73466.6,2092214,0.04138998209552178,0.03511428563234927
New Mexico,3,2013,2013-09-30,86573.6,73521.8,2092855,0.041366267610512916,0.03512990627635455
New Mexico,4,2013,2013-03-31,87405.1,74050.2,2092754,0.041765587355226653,0.03538409196685324
New Mexico,1,2014,2014-03-31,87062.8,75878.7,2091759,0.041621812072996936,0.036275068016917815
New Mexico,2,2014,2014-06-30,88264.3,77407.2,2090634,0.04221891541034921,0.03702570607767787
New Mexico,3,2014,2014-09-30,89562.8,78659.8,2090711,0.042838441085353264,0.03762346876254059
New Mexico,4,2014,2014-03-31,91074.8,79954.6,2091237,0.043550683160253956,0.03823316056477578
New Mexico,1,2015,2015-03-31,90364.3,79400.5,2090710,0.043221824164996585,0.037977768317939836
New Mexico,2,2015,2015-06-30,89656.1,79854.1,2090156,0.0428944538111031,0.038204851695280165
New Mexico,3,2015,2015-09-30,89558.8,79847.1,2090755,0.04283562636463861,0.03819055795633635
New Mexico,4,2015,2015-03-31,89226.0,80355.5,2091836,0.04265439546886085,0.038413862272185774
New Mexico,1,2016,2016-03-31,89593.5,80671.2,2092068,0.04282532881340377,0.03856050568145968
New Mexico,2,2016,2016-06-30,88891.9,81202.6,2092265,0.04248596616585375,0.038810858089199984
New Mexico,3,2016,2016-09-30,88962.8,81702.0,2092994,0.04250504301493459,0.03903594563577344
New Mexico,4,2016,2016-03-31,89157.2,82080.4,2093641,0.04258476023348798,0.03920462008529638
New Mexico,1,2017,2017-03-31,88209.1,81873.0,2093326,0.04213825271362416,0.039111442747092426
New Mexico,2,2017,2017-06-30,88841.3,82404.3,2092815,0.04245062272585011,0.03937486113201597
New Mexico,3,2017,2017-09-30,89307.6,83106.4,2093351,0.042662506192224815,0.03970017450489669
New Mexico,4,2017,2017-03-31,89770.1,84056.2,2094127,0.042867552923008014,0.04013901735663596
New Mexico,1,2018,2018-03-31,90519.4,85249.2,2093874,0.043230585985594164,0.04071362460205342
New Mexico,2,2018,2018-06-30,91093.0,86047.1,2093660,0.043508974714136964,0.04109888902687161
New Mexico,3,2018,2018-09-30,91073.1,87094.7,2094895,0.043473825657133175,0.041574732862506236
New Mexico,4,2018,2018-03-31,91312.2,87736.8,2096873,0.0435468433233677,0.04184173290418638
New Mexico,1,2019,2019-03-31,93315.8,89712.4,2097857,0.04448148753704376,0.04276382994646441
New Mexico,2,2019,2019-06-30,94297.5,90144.2,2098910,0.04492689062418112,0.04294810163370511
New Mexico,3,2019,2019-09-30,95428.2,90728.7,2101089,0.045418447290904856,0.04318175003533881
New Mexico,4,2019,2019-03-31,96447.6,91571.4,2103714,0.045846346033728926,0.04352844540655241
New Mexico,1,2020,2020-03-31,95582.3,92890.8,2105359,0.04539952568659312,0.044121121385948904
New Mexico,2,2020,2020-06-30,87432.1,102502.1,2106155,0.0415126616986879,0.04866788056909392
New Mexico,3,2020,2020-09-30,93503.5,98623.3,2107303,0.0443711701639489,0.04680072111129724
New Mexico,4,2020,2020-03-31,94268.2,96397.7,2109032,0.044697377754344174,0.045707082680585216
New Mexico,1,2021,2021-03-31,94450.3,111223.8,2109925,0.04476476652013697,0.05271457516262427
New Mexico,2,2021,2021-06-30,95668.9,101664.9,2110930,0.0453207354104589,0.04816118961784616
New York,1,2010,2010-03-31,1276676.0,930925.2,19368708,0.0659143604209429,0.04806336075694878
New York,2,2010,2010-06-30,1295317.0,953115.9,19388740,0.06680769353758935,0.04915821760465095
New York,3,2010,2010-09-30,1275895.6,951458.5,19415721,0.06571456192638946,0.049004541216882955
New York,4,2010,2010-03-31,1261978.5,952806.5,19444100,0.06490290113710585,0.04900234518440041
New York,1,2011,2011-03-31,1288607.0,998169.9,19465770,0.06619861428548678,0.051278212986180356
New York,2,2011,2011-06-30,1274458.6,994006.8,19487241,0.06539964277139078,0.05100808267317062
New York,3,2011,2011-09-30,1270084.6,998743.5,19511864,0.0650929403771982,0.05118647300944697
New York,4,2011,2011-03-31,1284958.2,1000102.9,19533347,0.06578279697790655,0.05119977134486988
New York,1,2012,2012-03-31,1304965.1,1027687.4,19549806,0.06675079537873675,0.0525676520779797
New York,2,2012,2012-06-30,1323662.2,1043921.4,19565103,0.06765424132957541,0.053356294623135896
New York,3,2012,2012-09-30,1335349.2,1041263.1,19584992,0.06818226936217282,0.053166378622978246
New York,4,2012,2012-03-31,1348957.5,1083760.9,19602725,0.06881479488183403,0.05528623699001031
New York,1,2013,2013-03-31,1315692.4,1047410.0,19610887,0.06708989756557161,0.05340961885099843
New York,2,2013,2013-06-30,1324703.1,1060933.2,19619596,0.06751938724936028,0.0540751807529574
New York,3,2013,2013-09-30,1331775.0,1066428.8,19632273,0.06783600655919975,0.054320190025882384
New York,4,2013,2013-03-31,1345334.7,1073769.7,19642985,0.06848932074223953,0.05466428345793676
New York,1,2014,2014-03-31,1337404.1,1084611.5,19646738,0.06807257774802107,0.05520567841847333
New York,2,2014,2014-06-30,1346698.6,1095437.4,19650158,0.06853372883821088,0.05574700213606425
New York,3,2014,2014-09-30,1360167.7,1113591.3,19657917,0.06919185282957498,0.056648489257534254
New York,4,2014,2014-03-31,1369371.2,1129991.1,19663546,0.06964009441633773,0.057466293210797284
New York,1,2015,2015-03-31,1366210.5,1136530.9,19659924,0.06949215571738732,0.057809526628892355
New York,2,2015,2015-06-30,1380773.9,1153767.5,19656936,0.07024359747622926,0.05869518525165875
New York,3,2015,2015-09-30,1382066.0,1164710.0,19657547,0.07030714462999885,0.05925001730887379
New York,4,2015,2015-03-31,1365521.5,1163883.0,19655520,0.06947267230783007,0.05921405284622335
New York,1,2016,2016-03-31,1389448.2,1177034.0,19646609,0.07072203656111851,0.059910287826260504
New York,2,2016,2016-06-30,1399167.0,1183738.1,19638552,0.07124593503635095,0.06027624134406651
New York,3,2016,2016-09-30,1409453.3,1200092.9,19634234,0.07178549975517252,0.06112247108799864
New York,4,2016,2016-03-31,1414853.5,1217273.5,19627857,0.07208395190570219,0.0620176466539368
New York,1,2017,2017-03-31,1418564.3,1247584.6,19613579,0.07232562195813422,0.06360820735471073
New York,2,2017,2017-06-30,1415709.4,1266492.1,19598703,0.0722348514593032,0.06462122008788031
New York,3,2017,2017-09-30,1423625.9,1281173.3,19590730,0.07266834365028765,0.06539691476529971
New York,4,2017,2017-03-31,1420434.7,1296361.8,19582207,0.07253700770296218,0.06620100584168066
New York,1,2018,2018-03-31,1446571.9,1300407.5,19565020,0.07393664304968765,0.06646594278973392
New York,2,2018,2018-06-30,1457868.6,1310750.1,19549683,0.07457249306804617,0.06704712807875197
New York,3,2018,2018-09-30,1465326.6,1323342.3,19536983,0.07500270640558986,0.06773524346108097
New York,4,2018,2018-03-31,1462215.8,1331259.6,19520436,0.0749069231855272,0.06819825130955068
New York,1,2019,2019-03-31,1475640.6,1344545.5,19495816,0.07569011730516949,0.06896584887752326
New York,2,2019,2019-06-30,1490477.7,1356383.3,19472633,0.07654217588345653,0.0696558755048688
New York,3,2019,2019-09-30,1499727.6,1365128.9,19453075,0.07709462899824321,0.07017548125424901
